id,title,publishedAt,description,viewCount,subscriberCount,videoCount,retrievedAt,viewCountPerVideo,age,viewCountPerYear
UC6bam4pQbuUgXnmyEFlSpNA,ዓባይ ዜና - Abbay News,2007-09-21T22:51:08Z,"",17118917,334000,1104,2023-02-22T23:04:35Z,15506,15.42,1110176
UCBvvcSYeDriczyImdI1qZWw,Tigrai Media House,2018-09-02T14:01:50Z,"TMH’s mission is to enrich the lives of Tigray people by providing captivating media through nonpartisan journalism. TMH will promote community dialogue through exchanging information across different social, cultural, geographical, regional, and ideological boundaries. This dialogue will assist in TMH’s endeavor to enhance tolerance, social integration, and mutual coexistence among all east African people. ",153556029,350000,5335,2023-02-22T23:04:35Z,28782,4.47,34352579
UCCJbY4YdJIUk7Lygrkg5IRA,EMS (Ethiopian Media Services),2022-02-22T03:19:46.031340Z,"Ethiopian Media Services is publicly funded satellite television station broadcasting 24 hours of news, analysis, and entertainment programs to wider Ethiopian audience across the globe. Ethiopia, a country with a population of close to 120 million people,  Ethiopian Media Services will continue its relentless efforts to produce and broadcast quality programs covering a wide range of issues to its viewers/listeners in Ethiopia and globe.

",41102869,220000,896,2023-02-22T23:04:35Z,45873,1,41102869
UCDXU7RuIQc0xRKJyP0ZTZaQ,Roha,2021-09-14T05:03:11.815220Z,"ሮሐ ቴቪ-የሀገሬው
ውድ የሮሐ ቴሌቪዥን ወዳጆች በዩቲዩብ ቻናላችን የሮሐ ብቻ የሆኑ ዕለታዊ ዜናዎች፤ የፖለቲካ  ትንታኔ ዝግጅት በየቀኑ፤ የትም ያልተሰሙ የህዝብ ድምጾችንና ወቅታዊ ልዩ ልዩ ማህበረሰብ ተኮር የመዝናኛ ዝግጅቶችን መከታተል ከእናንተ ከቤተሰቦቻችን የሚጠበቅ ነው፡፡ ‹‹ሮሐ ቴሌቪዥን የሀገሬው ነው›› ስንል የሮሐ ስራዎች ሁሉ በሀገሬነት የሚመዝኑና ባለቤታቸውም ሀገሬ የሆነው ኢትዮጵያዊ ሁሉ መሆኑን ለማሳወቅ ነው፡፡ አብዝታችሁ እንድትወዳጁንና እንድታበረታቱን እንጋብዛችኋለን፡፡
ሮሐ ቴቪ-የሀገሬው
",10433367,93200,876,2023-02-22T23:04:35Z,11910,1.44,7245393
UCJ61rOk0c0b0COn0qOOo1aQ,Zara Media Network - ዛራ,2021-10-08T03:12:24.953742Z,"We serve with integrity and professionalism for justice, equality, freedom, and quality of life.",19565273,127000,350,2023-02-22T23:04:35Z,55900,1.38,14177734
UCK71ZGx5VYTWw2XQ0F_O0nQ,Arat Kilo Media አራት ኪሎ ሚዲያ,2021-09-14T20:20:04.908474Z,"Arat Kilo is newly established digital media outlet by the renowned and seasoned Ethiopian journalists. It's a hub for News, Analysis and Interviews.

Issues about current affairs, Politics and others in and around Ethiopia, Africa and the World will be addressed in detail.

Be subscribed, updated and informed with us.



#aratkilo
#aratkilomedia

",436507,13600,57,2023-02-22T23:04:35Z,7658,1.44,303129
UCPVr1rrKl8pXVFi-rrqzS1g,Reyot,2014-08-06T19:51:23Z,ርዕዮት የኢትዮጲያና ኢትዮጲያዊነትን ሁለንተና የሚቃኝ፣ የሀገርንና የህዝብን ጉዳዮች በብዙ መንገዶች ተደራሽ የሚያደርግ፣ በርካታ ዝግጅቶችና አቀራረቦች ያሉት የሚድያ ተቋም ነው፡፡  Reyot Media expounds on everything Ethiopian across multiple platforms and formats that our audience find wherever they are.,41183108,188000,2014,2023-02-22T23:04:35Z,20448,8.55,4816737
UCPmgFzP2ZPmdGjHxXjigJaw,Ashara Media - አሻራ ሚዲያ,2022-05-11T13:20:06.187435Z,"",2279956,32100,642,2023-02-22T23:04:35Z,3551,0.79,2886020
UCUOJQ0kAEqms79eY37hH-Jg,ETHIO 251 MEDIA,2021-01-17T15:07:48.315237Z,"#ተጨማሪ_መረጃዎችን_ከኢትዮ_251_የተለያዩ_የመረጃ_መረቦች_ያግኙ_እንዲሁም_ሀሳብና_አስተያየታሁን_በጽሁፍ_መልዕክት_ያድርሱን

ተጨማሪ መረጃዎችን ከኢትዮ 251 የተለያዩ የመረጃ መረቦች ያግኙ እንዲሁም ሀሳብና አስተያየታሁን በጽሁፍ መልዕክት ያድርሱን :-
በፌስቡክ https: https://www.facebook.com/ethio251
በቴሌግራም https://t.me/ethio251media
ዩቱዩብ https://youtube.com/c/ETHIO251MEDIA


እናመሰግናለን

https://www.youtube.com/channel/UCN300jmMg6DsO2wECkleq0w
ETHIO 251 MEDIA is an independent media offering you News, Political Analysis and Information feeds from Addis Ababa, Ethiopia.

Enjoy our wide collection of Ethiopian, African and worldwide News and more contents by subscribing to our channel.
",11447941,102000,866,2023-02-22T23:04:35Z,13219,2.1,5451400
UCUyDe7EvbwwDRjyjUFU5Zhw,Alpha Media አልፋ ሚዲያ,2022-01-03T13:41:52.318843Z,"",4922712,39000,894,2023-02-22T23:04:35Z,5506,1.14,4318168
UCZvMKrP8XmP9GAHMloucOaA,Mengizem Media ምንጊዜም ሚዲያ,2012-02-08T02:13:27Z,"Mengizem media is a media that focuses on Ethiopian political,economic and social issues.",3506814,30700,1209,2023-02-22T23:04:35Z,2900,11.04,317646
UC_f89AbX5NPU77YaoaSKRSg,Terara Network,2020-09-26T06:58:30.652446Z,"We were founded on September 26, 2020 by vetran Ethiopian journalist Tamerat Negera Feyisa as a platform for exploring, defining & promoting Ethiopianist ideas through quality web based journalism & commentary. Terara aspires to discuss issues in Politics, Economics, Education, Arts & Letters of Ethiopia & the greater horn. The seed money to start Terara was raised by Tamerat’s friend, Tariku Geleta through crowd funding campaign on December 8, 2019 that enabled Tamerat’s fans around the world to be connected for a common cause of founding an Ethiopianist media in the public sphere. ",3388251,45200,276,2023-02-22T23:04:35Z,12276,2.41,1405913
UCb9fEB6StrknyRiSSzQ7H0A,GEBEYANU,2018-09-29T09:13:46Z,"GEBEYANU is popular for its highly professional and influential TV and
Radio programs. Its involvement began even before it is officially
renamed as GEBEYANU. It started with the name Solomon Shumiye to
be the first private program producer on ETV since 1992 E.C.
GEBEYANU and/or Solomon Shumiye have been familiar brands of the
media business for more than 19 years. Backed by creative talent and
higher education, GEBEYANU’s effort significantly influenced the
industry and now replicating of its content and/or format has become
common experience. The following are among the major productions
that have been transmitted on the national broadcaster, EBC and
Nahoo TV.",10206107,107000,605,2023-02-22T23:04:35Z,16869,4.4,2319569
UCelbYFUaQW3eb9sg3004ZGw,Ethio News - ኢትዮ ኒውስ,2020-11-13T11:38:22.416086Z,"Ethio News provides news, news analysis, opinions on current affairs, produces documentaries, among others, on range of issues in Ethiopia and the Horn of Africa.",27083283,161000,1345,2023-02-22T23:04:35Z,20136,2.28,11878632
UCgBnBckSLo6-uAiejtnEycQ,Feta Daily News,2019-08-19T06:20:18Z,"Welcome to Feta Daily
Feta Daily is Ethiopian Entertainment Media. update our channel on a daily basis.
We have the desire to work with you.
let's Work together contact, business Feta Daily → https://www.facebook.com/FetaTube/
",143326251,578000,920,2023-02-22T23:04:35Z,155789,3.51,40833689
UCgIxJwBNuGzDKrBaZhATDug,Anchor Ethiopia,2022-10-16T04:41:28.299163Z,"",4427506,73700,159,2023-02-22T23:04:35Z,27845,0.36,12298627
UCilWrw2C8_VkFZ2tE5eKpdQ,Mager Media - ማገር,2020-12-12T05:48:39.995607Z,"እኛው ነን!!
ታሪክ መርምረው፣ ሃሳብ አንጥረው መላ የሚፈጥሩ፣ የእውነትን መንገድ የሚያበሩና የሚመሩ ሊቆቻችንን፤ ግዙፍ አርቅቀው ረቂቅ አግዝፈው የሚያሳዩ ምናባውያን ጠቢቦቻችንን ይዘንና በዘመናዊ የመገናኛ መሳሪያዎች ታግዘን ህዝባችንን በሃሳብ በማገናኘት የወደፊት እድሉን የሚቆጣጠርበትን ማማ የምናቆምለት እኛው ነን!",1158111,22400,307,2023-02-22T23:04:35Z,3772,2.2,526414
UCmAnzjcjIgtWuE6AnBCViTg,OMN,2014-01-19T08:11:25Z,"OMN is an independent, nonpartisan and nonprofit news enterprise whose mission is to produce original and citizen-driven reporting on Oromo and Oromia. For more information visit out website at http://www.oromiamedia.org
",108441050,508000,9437,2023-02-22T23:04:35Z,11491,9.09,11929708
UCoVL5YOr2KdnYNspQf3s5uw,ኢትዮ ሰላም  Ethio Selam,2022-06-30T08:28:53.278299Z,"ስለ ሰላም እናወራለን!!!
ስለ ሰላም እንወያያለን!!!
ስለ ሰላም እንሞግታለን!!!

ኢትዮ-ሰላም በኢትዮጵያ ውስጥ አውንታዊ ሰላም ሰፍኖ ማየትን የሚፈልግ፤ የአገራችንን ማህበረ-ኢኮኖሚያዊና ፖለቲካዊ ጉዳዮች ከተለያዩ እይታዎች አንፃር የሚተነተኑበትና አውንታዊ ሰላምንና መረጋጋትን ሊያሰፍኑና ሊያመጡ የሚችሉ አማራጭ ሀሳቦች የሚቀርቡበት ነፃና ገለልተኛ ሚዲያ ነው።

ይህን እንቅስቃሴ ማበረታታትና በአገራችን አውንታዊ ሰላም ሰፍኖ ማየት የምትናፍቁ ሁሉ ሚዲያችንን ሰብስክራይብ በማድረግ ቤተሰብ እንዲሆኑንና በሚችሉት ሁሉ እንዲያግዙን ጥሪ እናደርጋለን።

Ethio-Selam is a free and independent media that seeks to analyze the socio-economic and political issues of our country from different perspectives and offers alternative ideas that can bring about positive peace and stability in our country Ethiopia.

We encourage all those who want to help for this movement and yearn to see the positive peace in our country to subscribe to our media and become a family and help us in any way you can.
",2568354,34500,109,2023-02-22T23:04:35Z,23562,0.65,3951313
UCvr6jA3WYOhXFUD2LKpqhQw,Ethio 360 Media,2019-06-04T17:59:54Z,"",220328213,577000,3869,2023-02-22T23:04:35Z,56947,3.72,59228014
UCwMHDoJO6cHO6LN1BItFsPQ,Andafta,2017-07-07T08:46:55Z,"Andafta Is Ethiopian multi-platform entertainment and media company ,Powered by its own proprietary technology. Andafta is the go-to source for tech, digital culture and entertainment content for its dedicated and influential audience around the nation as well for the globe.",265090568,887000,5876,2023-02-22T23:04:35Z,45114,5.63,47085358
UCxIn6j4tH1dVnqLd1WFvFNA,Abebe Belew,2012-08-23T23:11:19Z,ADDIS DIMTS Multimedia,28584590,149000,1026,2023-02-22T23:04:35Z,27860,10.5,2722341
UC-jwtt0RVJPNidr2Ja1_7yQ,MENELIK TELEVISION 3,2023-01-31T23:05:23.760720Z,News and Entertainment channel,42557,936,48,2023-02-23T23:04:52Z,886,0.06,709283
UC-kDmfnktrzc_SGpS9ulrXw,Adebabay Media,2019-11-14T00:41:33.765580Z,"አደባባይ ሚዲያ በዩ.ኤስ አሜሪካ በቴክሳስ ጠቅላይ ግዛት የተቋቋመ ትርፍ አልባ (nonprofit Media) የሚዲያ ድርጅት ነው። በኢትዮጵያውያን እና በኢትዮጵያውያን-አሜሪካውያን የተቋቋመው አደባባይ ሚዲያ ሚዛናዊና የነጠረ እውነታ (fair, balanced and Fact-checked news and views) ላይ በማቅረብ ላይ የተመሠረተ ነው።",12955385,98900,909,2023-02-23T23:04:52Z,14252,3.28,3949812
UC6bam4pQbuUgXnmyEFlSpNA,ዓባይ ዜና - Abbay News,2007-09-21T22:51:08Z,"",17135822,334000,1106,2023-02-23T23:04:52Z,15493,15.43,1110552
UCBvvcSYeDriczyImdI1qZWw,Tigrai Media House,2018-09-02T14:01:50Z,"TMH’s mission is to enrich the lives of Tigray people by providing captivating media through nonpartisan journalism. TMH will promote community dialogue through exchanging information across different social, cultural, geographical, regional, and ideological boundaries. This dialogue will assist in TMH’s endeavor to enhance tolerance, social integration, and mutual coexistence among all east African people. ",153601508,350000,5341,2023-02-23T23:04:52Z,28758,4.48,34286050
UCCJbY4YdJIUk7Lygrkg5IRA,EMS (Ethiopian Media Services),2022-02-22T03:19:46.031340Z,"Ethiopian Media Services is publicly funded satellite television station broadcasting 24 hours of news, analysis, and entertainment programs to wider Ethiopian audience across the globe. Ethiopia, a country with a population of close to 120 million people,  Ethiopian Media Services will continue its relentless efforts to produce and broadcast quality programs covering a wide range of issues to its viewers/listeners in Ethiopia and globe.

",41225653,220000,902,2023-02-23T23:04:52Z,45704,1,41225653
UCDXU7RuIQc0xRKJyP0ZTZaQ,Roha,2021-09-14T05:03:11.815220Z,"ሮሐ ቴቪ-የሀገሬው
ውድ የሮሐ ቴሌቪዥን ወዳጆች በዩቲዩብ ቻናላችን የሮሐ ብቻ የሆኑ ዕለታዊ ዜናዎች፤ የፖለቲካ  ትንታኔ ዝግጅት በየቀኑ፤ የትም ያልተሰሙ የህዝብ ድምጾችንና ወቅታዊ ልዩ ልዩ ማህበረሰብ ተኮር የመዝናኛ ዝግጅቶችን መከታተል ከእናንተ ከቤተሰቦቻችን የሚጠበቅ ነው፡፡ ‹‹ሮሐ ቴሌቪዥን የሀገሬው ነው›› ስንል የሮሐ ስራዎች ሁሉ በሀገሬነት የሚመዝኑና ባለቤታቸውም ሀገሬ የሆነው ኢትዮጵያዊ ሁሉ መሆኑን ለማሳወቅ ነው፡፡ አብዝታችሁ እንድትወዳጁንና እንድታበረታቱን እንጋብዛችኋለን፡፡
ሮሐ ቴቪ-የሀገሬው
",10467226,93300,878,2023-02-23T23:04:52Z,11921,1.44,7268906
UCJ61rOk0c0b0COn0qOOo1aQ,Zara Media Network - ዛራ,2021-10-08T03:12:24.953742Z,"We serve with integrity and professionalism for justice, equality, freedom, and quality of life.",19605252,127000,353,2023-02-23T23:04:52Z,55538,1.38,14206704
UCK71ZGx5VYTWw2XQ0F_O0nQ,Arat Kilo Media አራት ኪሎ ሚዲያ,2021-09-14T20:20:04.908474Z,"Arat Kilo is newly established digital media outlet by the renowned and seasoned Ethiopian journalists. It's a hub for News, Analysis and Interviews.

Issues about current affairs, Politics and others in and around Ethiopia, Africa and the World will be addressed in detail.

Be subscribed, updated and informed with us.



#aratkilo
#aratkilomedia

",443839,13700,59,2023-02-23T23:04:52Z,7522,1.44,308221
UCPVr1rrKl8pXVFi-rrqzS1g,Reyot,2014-08-06T19:51:23Z,ርዕዮት የኢትዮጲያና ኢትዮጲያዊነትን ሁለንተና የሚቃኝ፣ የሀገርንና የህዝብን ጉዳዮች በብዙ መንገዶች ተደራሽ የሚያደርግ፣ በርካታ ዝግጅቶችና አቀራረቦች ያሉት የሚድያ ተቋም ነው፡፡  Reyot Media expounds on everything Ethiopian across multiple platforms and formats that our audience find wherever they are.,41229835,188000,2015,2023-02-23T23:04:52Z,20461,8.55,4822202
UCPmgFzP2ZPmdGjHxXjigJaw,Ashara Media - አሻራ ሚዲያ,2022-05-11T13:20:06.187435Z,"",2286107,32100,645,2023-02-23T23:04:52Z,3544,0.79,2893806
UCUOJQ0kAEqms79eY37hH-Jg,ETHIO 251 MEDIA,2021-01-17T15:07:48.315237Z,"#ተጨማሪ_መረጃዎችን_ከኢትዮ_251_የተለያዩ_የመረጃ_መረቦች_ያግኙ_እንዲሁም_ሀሳብና_አስተያየታሁን_በጽሁፍ_መልዕክት_ያድርሱን

ተጨማሪ መረጃዎችን ከኢትዮ 251 የተለያዩ የመረጃ መረቦች ያግኙ እንዲሁም ሀሳብና አስተያየታሁን በጽሁፍ መልዕክት ያድርሱን :-
በፌስቡክ https: https://www.facebook.com/ethio251
በቴሌግራም https://t.me/ethio251media
ዩቱዩብ https://youtube.com/c/ETHIO251MEDIA


እናመሰግናለን

https://www.youtube.com/channel/UCN300jmMg6DsO2wECkleq0w
ETHIO 251 MEDIA is an independent media offering you News, Political Analysis and Information feeds from Addis Ababa, Ethiopia.

Enjoy our wide collection of Ethiopian, African and worldwide News and more contents by subscribing to our channel.
",11569418,103000,868,2023-02-23T23:04:52Z,13328,2.1,5509246
UCUyDe7EvbwwDRjyjUFU5Zhw,Alpha Media አልፋ ሚዲያ,2022-01-03T13:41:52.318843Z,"",4925611,39000,894,2023-02-23T23:04:52Z,5509,1.14,4320711
UCZvMKrP8XmP9GAHMloucOaA,Mengizem Media ምንጊዜም ሚዲያ,2012-02-08T02:13:27Z,"Mengizem media is a media that focuses on Ethiopian political,economic and social issues.",3511024,30700,1210,2023-02-23T23:04:52Z,2901,11.04,318027
